filepath,label
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00012.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_15_00013.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_16_00012.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_17_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00012.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_18_sus_00013.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_19_00012.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_2_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_20_fraud_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_20_fraud_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_20_fraud_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_21_sus_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_22_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_22_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_22_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_22_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_22_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_23_fraud_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_24_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_24_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_24_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_24_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_24_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_24_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_24_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_3_00012.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_4_00012.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_5_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_6_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_7_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00009.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00010.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00011.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00012.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_8_00013.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00000.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00001.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00002.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00003.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00004.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00005.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00006.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00007.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00008.npy,1
C:\Users\RadhaKrishna\Downloads\Real-time scam analyzer\features\SCAM_CALLS\prosody_scam_9_00009.npy,1
